http://epos/WP16Vocabulary/Palmag/remanentmagnetisation,http://epos/WP16Vocabulary/Palmag/demagnetisationtypeAF,http://epos/WP16Vocabulary/Palmag/demagnetisationtypeTH(thermal)
http://epos/WP16Vocabulary/Palmag/magneticsuzeptibility,http://epos/WP16Vocabulary/Palmag/bulk,http://epos/WP16Vocabulary/Palmag/anisotropy
